timestamp,gpu_id,gpu_name,gpu_util%,mem_used_mb,mem_total_mb,mem_util%,temp_c,power_w
2026-05-17 19:37:22,1, NVIDIA A800-SXM4-80GB, 96, 72926, 81920, 75, 67, 313.81
2026-05-17 19:37:27,0, NVIDIA A800-SXM4-80GB, 0, 73044, 81920, 0, 49, 73.63
2026-05-17 19:37:27,1, NVIDIA A800-SXM4-80GB, 97, 72926, 81920, 76, 67, 315.64
2026-05-17 19:37:32,0, NVIDIA A800-SXM4-80GB, 0, 73044, 81920, 0, 48, 72.75
2026-05-17 19:37:32,1, NVIDIA A800-SXM4-80GB, 97, 72926, 81920, 76, 68, 315.97
2026-05-17 19:37:37,0, NVIDIA A800-SXM4-80GB, 0, 73044, 81920, 0, 47, 72.49
2026-05-17 19:37:37,1, NVIDIA A800-SXM4-80GB, 97, 72926, 81920, 76, 68, 320.23
2026-05-17 19:37:42,0, NVIDIA A800-SXM4-80GB, 0, 39780, 81920, 0, 47, 72.23
2026-05-17 19:37:42,1, NVIDIA A800-SXM4-80GB, 6, 35882, 81920, 0, 62, 110.12
2026-05-17 19:37:47,0, NVIDIA A800-SXM4-80GB, 98, 17904, 81920, 42, 61, 367.87
2026-05-17 19:37:47,1, NVIDIA A800-SXM4-80GB, 98, 17884, 81920, 43, 72, 391.09
2026-05-17 19:37:53,0, NVIDIA A800-SXM4-80GB, 99, 19128, 81920, 33, 64, 281.49
2026-05-17 19:37:53,1, NVIDIA A800-SXM4-80GB, 99, 19108, 81920, 34, 69, 420.16
2026-05-17 19:37:58,0, NVIDIA A800-SXM4-80GB, 98, 19368, 81920, 35, 66, 392.96
2026-05-17 19:37:58,1, NVIDIA A800-SXM4-80GB, 99, 19348, 81920, 34, 70, 376.70
2026-05-17 19:38:03,0, NVIDIA A800-SXM4-80GB, 99, 19390, 81920, 34, 66, 377.97
2026-05-17 19:38:03,1, NVIDIA A800-SXM4-80GB, 99, 19370, 81920, 34, 69, 369.41
2026-05-17 19:38:08,0, NVIDIA A800-SXM4-80GB, 99, 19412, 81920, 34, 67, 388.94
2026-05-17 19:38:08,1, NVIDIA A800-SXM4-80GB, 100, 19392, 81920, 34, 70, 411.38
2026-05-17 19:38:13,0, NVIDIA A800-SXM4-80GB, 98, 19416, 81920, 51, 67, 377.69
2026-05-17 19:38:13,1, NVIDIA A800-SXM4-80GB, 100, 19416, 81920, 50, 69, 439.94
